register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
﻿99400191214,Jamming Lounge,,,2007-09-27T13:43:45+02:00,2022-09-17T06:52:32.707301+02:00,,,353000,C Vallfogona,23,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,219034,20001,Telèfons,Tel.,618096161,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429618.031701056,4583898.794984372,41.40355210477574,2.1579781437681316
﻿99400152408,Salsongu,75990293987,Escola Bailongu,2006-01-25T12:09:18+01:00,2022-09-17T06:34:10.135282+02:00,,,350104,Ptge Utset,11,,06,la Sagrada Família,02,Eixample,08013,BARCELONA,True,,215124,20001,Telèfons,Tel.,932471602,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,431285.1924862532,4583987.95845764,41.404499394787976,2.1779112755310126
﻿75990162835,Bar musical Ceferino,,,1996-09-18T00:00:00+02:00,2022-09-17T03:09:47.624384+02:00,,,243206,Pamplona,88,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08018,BARCELONA,True,,145216,20001,Telèfons,Tel.,933099593,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,432396.49086140393,4583135.320997933,41.39691415520171,2.1913005346827257
﻿99400595721,Restaurant Nº30 Barceloneta,,,2018-06-25T09:54:53+02:00,2021-05-28T14:38:38.542625+02:00,,,224904,Pg Joan Borbó Comte Barcelona,30,,03,la Barceloneta,01,Ciutat Vella,08003,BARCELONA,True,,231903,20001,Telèfons,Tel.,936395633,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,432105.45008947107,4581153.527277775,41.37904016646946,2.1880414416045597
﻿99400595721,Restaurant Nº30 Barceloneta,,,2018-06-25T09:54:53+02:00,2021-05-28T14:38:38.542625+02:00,,,224904,Pg Joan Borbó Comte Barcelona,30,,03,la Barceloneta,01,Ciutat Vella,08003,BARCELONA,True,,231903,20001,Telèfons,Tel.,936395633,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,432105.45008947107,4581153.527277775,41.37904016646946,2.1880414416045597
﻿99400595721,Restaurant Nº30 Barceloneta,,,2018-06-25T09:54:53+02:00,2021-05-28T14:38:38.542625+02:00,,,224904,Pg Joan Borbó Comte Barcelona,30,,03,la Barceloneta,01,Ciutat Vella,08003,BARCELONA,True,,231903,20001,Telèfons,Tel.,936395633,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432105.45008947107,4581153.527277775,41.37904016646946,2.1880414416045597
﻿99400204473,Sala-Escenari,75990053121,Sidecar Factory Club,2008-04-16T00:00:00+02:00,2022-09-17T06:59:45.441412+02:00,,,276001,Pl Reial,7,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,220562,20001,Telèfons,Tel.,933177666,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,431032.6484836029,4581334.131297817,41.38057557729068,2.175192398978123
﻿99400592642,Bar Musical Ende,,,2018-05-23T11:22:57+02:00,2022-09-17T09:18:01.912659+02:00,,,070607,C Casanova,210,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,231650,20001,Telèfons,Tel.,629756424,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,428967.87128803437,4582616.539356155,41.39194613153294,2.150351127690915
﻿99400576029,The Palace Bar,,,2018-02-01T15:17:59+01:00,2022-09-17T09:12:04.857862+02:00,,,054509,C Calàbria,292,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,231092,20001,Telèfons,Tel.,664774301,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,428394.16994294454,4582244.307866979,41.388542712021305,2.1435335515980345
﻿92086036670,Les Enfants,,,1991-08-28T00:00:00+02:00,2022-09-17T04:47:14.777491+02:00,,,151505,Guàrdia,3,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,171050,20001,Telèfons,Tel.,677543622,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,430905.449777005,4581058.142965685,41.37807891865787,2.1737027964928317
﻿75990075446,Bar Musical Samba Brasil *Lepant,,,1996-09-18T00:00:00+02:00,2021-05-28T14:37:10.833220+02:00,,,178308,C Lepant,297,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,139693,20001,Telèfons,Tel.,934561798,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,431028.73994885094,4584128.493034929,41.405743181967225,2.1748274246067996
﻿75990075446,Bar Musical Samba Brasil *Lepant,,,1996-09-18T00:00:00+02:00,2021-05-28T14:37:10.833220+02:00,,,178308,C Lepant,297,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,139693,20001,Telèfons,Tel.,934561798,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,431028.73994885094,4584128.493034929,41.405743181967225,2.1748274246067996
﻿75990075446,Bar Musical Samba Brasil *Lepant,,,1996-09-18T00:00:00+02:00,2021-05-28T14:37:10.833220+02:00,,,178308,C Lepant,297,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,139693,20001,Telèfons,Tel.,934561798,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,431028.73994885094,4584128.493034929,41.405743181967225,2.1748274246067996
﻿99400576356,Bar musical The Good Feeling,,,2018-02-06T14:13:09+01:00,2022-09-17T09:12:29.853457+02:00,,,089004,C Consell de Cent,319,,07,la Dreta de l'Eixample,02,Eixample,08007,BARCELONA,True,,231014,20001,Telèfons,Tel.,664696630,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,430051.29981755686,4582331.757360594,41.38947615246521,2.1633420803121344
﻿99400594182,Pub The Lima House,,,2018-06-08T11:00:09+02:00,2022-09-17T09:20:58.113599+02:00,,,065607,C Carders,31,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,BARCELONA,True,,231398,20001,Telèfons,Tel.,671441888,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,431466.61311995925,4582042.620471749,41.38699381707336,2.180301705053117
﻿99400576353,Bar musical Enigma,,,2018-02-06T14:03:48+01:00,2022-09-17T09:12:29.955355+02:00,,,330708,C Taquígraf Garriga,106,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,231214,20001,Telèfons,Tel.,679545750,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,427808.37763768923,4582240.087783582,41.38845234264695,2.1365282421498586
﻿75990334360,Sala Tarantos,,,1996-09-18T00:00:00+02:00,2022-09-17T03:24:18.509396+02:00,,,276001,Pl Reial,17,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,150525,20001,Telèfons,Tel.,933041210,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,431039.5634355078,4581240.772210454,41.3797353120014,2.1752857129194934
﻿75990334365,Restaurant Tablao de Carmen *Poble Espanyol,,,1996-09-18T00:00:00+02:00,2022-09-17T03:24:18.681217+02:00,,,198702,Av Francesc Ferrer i Guàrdia,13,,11,el Poble-sec,03,Sants-Montjuïc,08038,BARCELONA,True,,150216,20001,Telèfons,Tel.,933256895,True,,55734075,Tablaos flamencs,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Tablaos flamencs,651,0065103002003007,428641.3109980409,4580088.501961428,41.36914809976753,2.1467430809493484
﻿75990334365,Restaurant Tablao de Carmen *Poble Espanyol,,,1996-09-18T00:00:00+02:00,2022-09-17T03:24:18.681217+02:00,,,198702,Av Francesc Ferrer i Guàrdia,13,,11,el Poble-sec,03,Sants-Montjuïc,08038,BARCELONA,True,,150216,20001,Telèfons,Tel.,933256895,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428641.3109980409,4580088.501961428,41.36914809976753,2.1467430809493484
﻿75990210235,Bar Musical Samba Brasil *Horta,,,1996-09-18T00:00:00+02:00,2022-09-17T03:13:23.632089+02:00,,,319206,C Santes Creus,20,,43,Horta,07,Horta-Guinardó,08031,BARCELONA,True,,146558,20001,Telèfons,Tel.,655190112,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429992.05845616525,4586837.864411428,41.43005584388977,2.162112239199044
﻿99400576585,Bar Musical Bar de Retro,,,2018-02-08T14:49:07+01:00,2022-09-17T09:12:36.175278+02:00,,,208001,C Torrent de l'Olla,141,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,231223,20001,Telèfons,Tel.,667003465,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429416.9886531373,4583903.847893192,41.40357998898639,2.155572605881731
﻿92086026825,Cocteleria Sucu Sucu,,,1988-05-06T00:00:00+02:00,2021-05-28T14:37:33.165203+02:00,,,245802,C París,150,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,167428,20001,Telèfons,Tel.,639500464,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,429015.3178312912,4582595.769568757,41.39176325465656,2.150921032655794
﻿92086026825,Cocteleria Sucu Sucu,,,1988-05-06T00:00:00+02:00,2021-05-28T14:37:33.165203+02:00,,,245802,C París,150,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,167428,20001,Telèfons,Tel.,639500464,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,429015.3178312912,4582595.769568757,41.39176325465656,2.150921032655794
﻿99400597006,Bar Musical Hot,,,2018-07-10T15:57:06+02:00,2021-05-28T14:38:42.334357+02:00,,,348408,C Tuset,28,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,231987,20001,Telèfons,Tel.,936764293,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429088.1060183959,4583096.287701128,41.39627765793389,2.151732984876953
﻿99400597006,Bar Musical Hot,,,2018-07-10T15:57:06+02:00,2021-05-28T14:38:42.334357+02:00,,,348408,C Tuset,28,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,231987,20001,Telèfons,Tel.,936764293,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,429088.1060183959,4583096.287701128,41.39627765793389,2.151732984876953
﻿99400597006,Bar Musical Hot,,,2018-07-10T15:57:06+02:00,2021-05-28T14:38:42.334357+02:00,,,348408,C Tuset,28,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,231987,20001,Telèfons,Tel.,936764293,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,429088.1060183959,4583096.287701128,41.39627765793389,2.151732984876953
﻿99400603521,Restaurant Volta al Món,,,2018-07-12T11:42:39+02:00,2021-05-28T14:38:45.345322+02:00,,,223606,C Muntaner,51,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,BARCELONA,True,,232140,20001,Telèfons,Tel.,934542531,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,429768.4996444349,4581957.396954913,41.38607977244917,2.160003250535219
﻿99400603521,Restaurant Volta al Món,,,2018-07-12T11:42:39+02:00,2021-05-28T14:38:45.345322+02:00,,,223606,C Muntaner,51,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,BARCELONA,True,,232140,20001,Telèfons,Tel.,934542531,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,429768.4996444349,4581957.396954913,41.38607977244917,2.160003250535219
﻿99400603521,Restaurant Volta al Món,,,2018-07-12T11:42:39+02:00,2021-05-28T14:38:45.345322+02:00,,,223606,C Muntaner,51,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,BARCELONA,True,,232140,20001,Telèfons,Tel.,934542531,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429768.4996444349,4581957.396954913,41.38607977244917,2.160003250535219
﻿75990356127,Discoteca Distrito Diagonal,,,1996-09-18T00:00:00+02:00,2022-09-17T03:27:13.033524+02:00,,,144601,Av Diagonal,442,,07,la Dreta de l'Eixample,02,Eixample,08037,BARCELONA,True,,152087,100050,Telèfons,No tenen telèfon,-,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429840.42969062825,4583178.411056954,41.39708330346533,2.1607220347024616
﻿75990356127,Discoteca Distrito Diagonal,,,1996-09-18T00:00:00+02:00,2022-09-17T03:27:13.033524+02:00,,,144601,Av Diagonal,442,,07,la Dreta de l'Eixample,02,Eixample,08037,BARCELONA,True,,152087,100050,Telèfons,No tenen telèfon,-,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,429840.42969062825,4583178.411056954,41.39708330346533,2.1607220347024616
﻿99400048640,Bar Venezia,,,2003-06-30T17:16:37+02:00,2021-05-28T14:37:40.222668+02:00,,,169409,G.V. Corts Catalanes,667,,07,la Dreta de l'Eixample,02,Eixample,08010,BARCELONA,True,,207439,20001,Telèfons,Tel.,932223222,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,430947.720001498,4582834.109643631,41.394078138211206,2.174005832093549
﻿99400048640,Bar Venezia,,,2003-06-30T17:16:37+02:00,2021-05-28T14:37:40.222668+02:00,,,169409,G.V. Corts Catalanes,667,,07,la Dreta de l'Eixample,02,Eixample,08010,BARCELONA,True,,207439,20001,Telèfons,Tel.,932223222,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,430947.720001498,4582834.109643631,41.394078138211206,2.174005832093549
﻿99400258359,Bar Musical Polaroid Bar,,,2010-11-02T17:17:31+01:00,2022-09-17T07:26:46.893361+02:00,,,082107,C Còdols,29,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,223653,20001,Telèfons,Tel.,931866669,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,431328.61263432127,4581195.497711201,41.37935225866504,2.178747309868284
﻿75990292800,Bar Cafeteria Cinemateca,,,1996-09-18T00:00:00+02:00,2022-09-17T03:21:21.329230+02:00,,,247659,C Pau Claris,120,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,149700,20001,Telèfons,Tel.,934883130,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,430430.78606363374,4582648.175351658,41.39235893793419,2.1678443194565924
﻿75990364728,Sala Almo2bar,,,1996-09-18T00:00:00+02:00,2022-09-17T03:28:44.967294+02:00,,,050009,C Bruniquer,59,,31,la Vila de Gràcia,06,Gràcia,08024,BARCELONA,True,,151852,20001,Telèfons,Tel.,932199345,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,429966.73026589915,4584127.229829011,41.40563998617621,2.1621229744263215
﻿99400596517,Bar Musical Decode,,,2018-07-04T09:17:11+02:00,2022-09-17T09:25:06.139794+02:00,,,023403,C Aribau,97,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,231951,20001,Telèfons,Tel.,615486134,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429500.1001558895,4582423.234353561,41.39025193072827,2.1567392047205014
﻿99400596554,Bar Village Club,,,2018-07-04T12:42:26+02:00,2022-09-17T09:25:14.761968+02:00,,,350308,C València,193,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,BARCELONA,True,,232023,20001,Telèfons,Tel.,653314953,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429681.5954087265,4582342.525178844,41.38954089882291,2.15891924381821
﻿75990410263,Bar musical Dow Jones,,,1996-11-25T00:00:00+01:00,2022-09-17T03:31:04.347047+02:00,,,049509,Bruc,97,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,153584,20001,Telèfons,Tel.,934763831,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,430425.1070449777,4583005.351865947,41.395575417175515,2.1677353618439863
﻿99400328182,Discoteca Ker Club Barcelona,,,2013-10-15T12:56:05+02:00,2022-09-17T07:57:59.658437+02:00,,,132908,C Ramon Trias Fargas,2,,03,la Barceloneta,01,Ciutat Vella,08005,BARCELONA,True,,225841,20001,Telèfons,Tel.,932063034,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,432824.98493968684,4581922.371917791,41.38602535095431,2.196560390003333
﻿75990368466,Sala Almodobar,,,1996-09-18T00:00:00+02:00,2022-09-17T03:28:59.643065+02:00,,,149605,C Grassot,36,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08025,BARCELONA,True,,152101,20001,Telèfons,Tel.,932073855,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,430419.2649171651,4583898.126156689,41.40361582570629,2.1675628794596205
﻿75990368466,Sala Almodobar,,,1996-09-18T00:00:00+02:00,2022-09-17T03:28:59.643065+02:00,,,149605,C Grassot,36,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08025,BARCELONA,True,,152101,20001,Telèfons,Tel.,932073855,True,,55734072,Karaokes,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Karaokes,651,0065103002003004,430419.2649171651,4583898.126156689,41.40361582570629,2.1675628794596205
﻿75990491713,Discoteca Mojito Club,,,1998-04-11T00:00:00+02:00,2022-09-17T03:35:47.922185+02:00,,,289105,C Rosselló,217,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,BARCELONA,True,,155279,20001,Telèfons,Tel.,932376528,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,429519.9028960545,4582744.846219884,41.39315031085824,2.156938618778249
﻿99400576566,Bar Mil Miralls,,,2018-02-08T13:43:18+01:00,2021-05-28T14:38:28.305872+02:00,,,253505,C Perla,37,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,231230,20001,Telèfons,Tel.,933688387,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,429622.28264824935,4583953.831448515,41.40404817002499,2.158022596085099
﻿99400576566,Bar Mil Miralls,,,2018-02-08T13:43:18+01:00,2021-05-28T14:38:28.305872+02:00,,,253505,C Perla,37,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,231230,20001,Telèfons,Tel.,933688387,True,,55734076,Xampanyeries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,651,0065103002003008,429622.28264824935,4583953.831448515,41.40404817002499,2.158022596085099
﻿75990102529,Discoteca Performance con Atxé,,,1996-09-18T00:00:00+02:00,2022-09-17T02:59:33.072696+02:00,,,268003,C Provença,43,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,142412,20001,Telèfons,Tel.,933211075,True,,55734070,Discoteques,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,651,0065103002003002,428694.0341302013,4581763.442622735,41.38423837354681,2.147176397035106
﻿99400592967,Bar Musical Nix,,,2018-05-25T14:40:42+02:00,2022-09-17T09:18:38.287548+02:00,,,289105,C Rosselló,156,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,231333,20001,Telèfons,Tel.,666023106,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,429341.6096717871,4582540.0871803695,41.39129047507136,2.154830040262932
﻿99400592993,Cocteleria San Basilio,,,2018-05-28T10:39:41+02:00,2021-05-28T14:38:29.924310+02:00,,,144601,Av Diagonal,337,,07,la Dreta de l'Eixample,02,Eixample,08037,BARCELONA,True,,231647,20001,Telèfons,Tel.,648035883,True,,55734068,Bars i pubs musicals,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,651,0065103002003000,430440.19083367824,4583318.455814783,41.398396744162824,2.167879809006727
﻿99400592993,Cocteleria San Basilio,,,2018-05-28T10:39:41+02:00,2021-05-28T14:38:29.924310+02:00,,,144601,Av Diagonal,337,,07,la Dreta de l'Eixample,02,Eixample,08037,BARCELONA,True,,231647,20001,Telèfons,Tel.,648035883,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,430440.19083367824,4583318.455814783,41.398396744162824,2.167879809006727
